administrative_code,name,admin_area,city_level,geonames_id,longitude,latitude
30601,Shankharapur,Kathmandu,municipality,,85.501343,27.753322
30602,Kageshwori Manahara,Kathmandu,municipality,,85.421549,27.734883
30603,Gokarneshwor,Kathmandu,municipality,,85.416237,27.773672
30604,Budhanilkhantha,Kathmandu,municipality,,85.364525,27.772025
30605,Tokha,Kathmandu,municipality,,85.332454,27.775169
30606,Tarakeshwor,Kathmandu,municipality,,85.299312,27.777440
30607,Nagarjun,Kathmandu,municipality,,85.263576,27.727044
30608,Kathmandu,Kathmandu,capital_metropolitan_city,,85.329507,27.708754
30609,Kirtipur,Kathmandu,municipality,,85.277435,27.666508
30610,Chandragiri,Kathmandu,municipality,,85.231820,27.686623
30611,Dakshinkali,Kathmandu,municipality,,85.263348,27.615967
30701,Changunarayan,Bhaktapur,municipality,,85.465032,27.696004
30702,Bhaktapur,Bhaktapur,municipality,,85.431932,27.674769
30703,Madhyapur Thimi,Bhaktapur,municipality,,85.383782,27.682229
30704,Suryabinayak,Bhaktapur,municipality,,85.427751,27.648996
30801,Mahalaxmi,Lalitpur,municipality,,85.382509,27.634847
30802,Lalitpur,Lalitpur,metropolitan_city,,85.317995,27.650354
30803,Godawari,Lalitpur,municipality,,85.337814,27.584295
30903,Mandan Deupur,Kabhrepalanchok,municipality,,85.600938,27.709979
30904,Banepa,Kabhrepalanchok,municipality,,85.515902,27.648070
30905,Dhulikhel,Kabhrepalanchok,municipality,,85.574585,27.617763
30906,Panchkhal,Kabhrepalanchok,municipality,,85.640929,27.636735
30908,Namobuddha,Kabhrepalanchok,municipality,,85.642076,27.552966
