administrative_code,name,admin_area,city_level,geonames_id,longitude,latitude
BAHAWALPUR-YAZMAN-MUNICIPAL-COMMITTEE,Yazman,Bahawalpur,municipal_committee,1162316,71.744590,29.121220
BHAKKAR-BHAKKAR-MUNICIPAL-COMMITTEE,Bhakkar,Bhakkar,municipal_committee,1182815,71.064710,31.626850
BHAKKAR-DARYA-KHAN-MUNICIPAL-COMMITTEE,Darya Khan,Bhakkar,municipal_committee,1180454,71.101970,31.784470
BHAKKAR-DULLEWALA-MUNICIPAL-COMMITTEE,Dullewala,Bhakkar,municipal_committee,1179496,71.436390,31.834390
BHAKKAR-JANDANWALA-MUNICIPAL-COMMITTEE,Jandanwala,Bhakkar,municipal_committee,1169098,71.605140,32.076130
BHAKKAR-KALUR-KOT-MUNICIPAL-COMMITTEE,Kalur Kot,Bhakkar,municipal_committee,1175180,71.266310,32.155120
BHAKKAR-MANKERA-MUNICIPAL-COMMITTEE,Mankera,Bhakkar,municipal_committee,1170974,71.440470,31.387710
CHAKWAL-BHAUN-MUNICIPAL-COMMITTEE,Bhaun,Chakwal,municipal_committee,1182688,72.756770,32.860480
CHAKWAL-CHAKWAL-MUNICIPAL-COMMITTEE,Chakwal,Chakwal,municipal_committee,1181636,72.853940,32.932860
CHAKWAL-CHOA-SAIDAN-SHAH-MUNICIPAL-COMMITTEE,Choa Saidan Shah,Chakwal,municipal_committee,1181053,72.986250,32.719620
CHAKWAL-KALLAR-KAHAR-MUNICIPAL-COMMITTEE,Kallar Kahar,Chakwal,municipal_committee,1175232,72.697930,32.779980
CHAKWAL-LAWA-MUNICIPAL-COMMITTEE,Lawa,Chakwal,municipal_committee,1172059,71.932660,32.696830
CHAKWAL-TALAGANG-MUNICIPAL-COMMITTEE,Talagang,Chakwal,municipal_committee,1164069,72.415940,32.927660
CHINIOT-BHAWANA-MUNICIPAL-COMMITTEE,Bhawana,Chiniot,municipal_committee,1382478,72.821740,31.499080
CHINIOT-CHENAB-NAGAR-MUNICIPAL-COMMITTEE,Chenab Nagar,Chiniot,municipal_committee,1167507,72.914030,31.755110
CHINIOT-CHINIOT-MUNICIPAL-COMMITTEE,Chiniot,Chiniot,municipal_committee,1181096,72.978360,31.720910
CHINIOT-LALIAN-MUNICIPAL-COMMITTEE,Lalian,Chiniot,municipal_committee,1172295,72.801160,31.824620
DERA-GHAZI-KHAN-DERA-GHAZI-KHAN-MUNICIPAL-CORPORATION,Dera Ghazi Khan,Dera Ghazi Khan,municipal_corporation,1180289,70.640290,30.045870
DERA-GHAZI-KHAN-KOT-CHHUTA-MUNICIPAL-COMMITTEE,Kot Chhuta,Dera Ghazi Khan,municipal_committee,1173311,70.649420,29.886330
DERA-GHAZI-KHAN-TAUNSA-MUNICIPAL-COMMITTEE,Taunsa,Dera Ghazi Khan,municipal_committee,8299885,70.739140,30.456730
FAISALABAD-CHAK-JHUMRA-MUNICIPAL-COMMITTEE,Chak Jhumra,Faisalabad,municipal_committee,1175748,73.183170,31.568080
