geonameid,name,asciiname,country_code,admin1_code,admin2_code,admin3_code,admin4_code,feature_class,feature_code,population,latitude,longitude,timezone,geonames_modified_at,in_cities15000,in_cities5000,in_cities1000,in_cities500,assigned_phase
8514914,Xiannüshan,Xiannueshan,CN,12,4209,,,P,PPLA4,0,30.64261,113.8288,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514931,Jingtan,Jingtan,CN,12,12324193,,,P,PPLA4,0,30.65554,113.39056,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514956,Hanji,Hanji,CN,12,4209,,,P,PPLA4,0,30.67217,113.60213,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514977,Xinhe,Xinhe,CN,12,4201,,,P,PPLA4,0,30.68919,113.93326,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8514993,Hebaohu,Hebaohu,CN,12,4201,,,P,PPLA4,0,30.70128,113.97228,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515006,Xinyan,Xinyan,CN,12,4209,,,P,PPLA4,0,30.71131,113.51418,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515031,Sihe,Sihe,CN,12,12324193,,,P,PPLA4,0,30.72566,113.3163,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515058,Xin’andu,Xin'andu,CN,12,4201,,,P,PPLA4,0,30.74381,113.9271,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515072,Fozishan,Fozishan,CN,12,12324193,,,P,PPLA4,0,30.7556,113.00131,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515073,Yihe,Yihe,CN,12,4209,,,P,PPLA4,0,30.75569,113.50523,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515092,Dongzhong,Dongzhong,CN,12,4209,,,P,PPLA4,0,30.77392,113.43086,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515093,Hushi,Hushi,CN,12,12324193,,,P,PPLA4,0,30.77619,113.38491,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515104,Mahe,Mahe,CN,12,4209,,,P,PPLA4,0,30.78057,113.68758,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515149,Daoqiao,Daoqiao,CN,12,4209,,,P,PPLA4,0,30.81919,113.75331,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515160,Liuhe,Liuhe,CN,12,4209,,,P,PPLA4,0,30.82527,113.39382,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515171,Xiaxindian,Xiaxindian,CN,12,4209,,,P,PPLA4,0,30.83373,113.83586,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515180,Qianchang,Qianchang,CN,12,4208,,,P,PPLA4,0,30.8402,113.09355,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515206,Changjiangbu,Changjiangbu,CN,12,4209,,,P,PPLA4,0,30.86105,113.72608,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515208,Chenhe,Chenhe,CN,12,4209,,,P,PPLA4,0,30.86137,113.4711,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515211,Maochen,Maochen,CN,12,4209,,,P,PPLA4,0,30.86447,113.96775,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515250,Huzhen,Huzhen,CN,12,4209,,,P,PPLA4,0,30.88979,113.76674,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515260,Langjun,Langjun,CN,12,4209,,,P,PPLA4,0,30.89843,113.67221,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515268,Yangling,Yangling,CN,12,4209,,,P,PPLA4,0,30.90215,113.39907,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515276,Tangchi,Tangchi,CN,12,4209,,,P,PPLA4,0,30.91021,113.34287,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515279,Langjun,Langjun,CN,12,4209,,,P,PPLA4,0,30.91128,113.64365,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515284,Xinhua,Xinhua,CN,12,4209,,,P,PPLA4,0,30.91497,113.90917,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515288,Dongmafang,Dongmafang,CN,12,4209,,,P,PPLA4,0,30.91883,113.69596,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515289,Shuyuan,Shuyuan,CN,12,4209,,,P,PPLA4,0,30.92143,113.90051,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515295,Guangchang,Guangchang,CN,12,4209,,,P,PPLA4,0,30.92454,113.9135,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515302,Wufu,Wufu,CN,12,4208,,,P,PPLA4,0,30.92787,113.26416,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515312,Shahe,Shahe,CN,12,4209,,,P,PPLA4,0,30.93512,113.82267,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515315,Yihe,Yihe,CN,12,4208,,,P,PPLA4,0,30.93769,113.19549,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515319,Geputan,Geputan,CN,12,4209,,,P,PPLA4,0,30.94054,113.72487,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515326,Silipeng,Silipeng,CN,12,4209,,,P,PPLA4,0,30.9454,113.6114,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515331,Chezhan,Chezhan,CN,12,4209,,,P,PPLA4,0,30.95146,113.92105,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515350,Chengbei,Chengbei,CN,12,4209,,,P,PPLA4,0,30.96463,113.57164,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515355,Pengxing,Pengxing,CN,12,4209,,,P,PPLA4,0,30.96575,113.91226,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515364,Caowu,Caowu,CN,12,4209,,,P,PPLA4,0,30.97111,113.34282,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515379,Xinpu,Xinpu,CN,12,4209,,,P,PPLA4,0,30.98227,113.98035,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515421,Xinghua,Xinghua,CN,08,2302,,,P,PPLA4,0,47.69599,126.05384,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515428,Dayong,Dayong,CN,08,2301,,,P,PPLA4,0,46.28407,126.71525,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515429,Lianhua,Lianhua,CN,08,2301,,,P,PPLA4,0,46.33675,126.78018,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515430,Xubao,Xubao,CN,08,2301,,,P,PPLA4,0,46.1631,126.67901,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515431,Erba,Erba,CN,08,2301,,,P,PPLA4,0,46.11286,127.02952,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515432,Shuangjing,Shuangjing,CN,08,2301,,,P,PPLA4,0,46.03708,126.72233,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515433,Changling,Changling,CN,08,2301,,,P,PPLA4,0,46.04665,126.64005,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515434,Mengjia,Mengjia,CN,08,2301,,,P,PPLA4,0,46.05996,126.55224,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515452,Fengle,Fengle,CN,08,2301,,,P,PPLA4,0,46.24171,127.13819,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515453,Xinglong,Xinglong,CN,08,2301,,,P,PPLA4,0,46.44064,127.10062,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515454,Hongguang,Hongguang,CN,08,2301,,,P,PPLA4,0,46.42382,126.96778,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515455,Wanfa,Wanfa,CN,08,2301,,,P,PPLA4,0,46.53452,127.12052,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515456,Dexiang,Dexiang,CN,08,2301,,,P,PPLA4,0,46.49131,127.18407,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8515457,Longmiao,Longmiao,CN,08,2301,,,P,PPLA4,0,46.35113,127.22739,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8516556,Wangying,Wangying,CN,12,4228,,,P,PPLA4,0,30.27181,108.69379,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8516598,Shaxi,Shaxi,CN,12,4228,,,P,PPLA4,0,29.90975,108.7355,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8516675,Liangwu,Liangwu,CN,12,4228,,,P,PPLA4,0,30.26802,108.82004,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8516761,Baiyang,Baiyang,CN,12,4228,,,P,PPLA4,0,30.4735,108.90287,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8516773,Chaoyangsi,Chaoyangsi,CN,12,4228,,,P,PPLA4,0,29.59177,108.90887,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8516882,Yuanbao,Yuanbao,CN,12,4228,,,P,PPLA4,0,30.23588,109.00514,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8516975,Tuanbao,Tuanbao,CN,12,4228,,,P,PPLA4,59580,30.33675,109.13465,Asia/Shanghai,2021-10-19,true,true,true,true,cities15000
8517108,Baiguo,Baiguo,CN,12,4228,,,P,PPLA4,0,30.22773,109.33305,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8517211,Liujiaoting,Liujiaoting,CN,12,4228,,,P,PPLA4,0,30.26199,109.47263,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8517216,Xiaoduchuan,Xiaoduchuan,CN,12,4228,,,P,PPLA3,0,30.29113,109.47616,Asia/Shanghai,2021-09-20,false,false,true,true,cities1000
8517225,Wuyangba,Wuyangba,CN,12,4228,,,P,PPLA4,0,30.27383,109.48943,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8517339,Nuoxizhi,Nuoxizhi,CN,12,4228,,,P,PPLA4,0,30.2785,109.62866,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8517455,Shadi,Shadi,CN,12,4228,,,P,PPLA4,0,30.33743,109.75044,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8517544,Chunmuying,Chunmuying,CN,12,4228,,,P,PPLA4,0,30.05606,109.82418,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8517572,Heshuiping,Heshuiping,CN,12,4228,,,P,PPLA4,0,30.5785,109.85287,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8517625,Sanli,Sanli,CN,12,4228,,,P,PPLA4,0,30.62355,109.90441,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8517628,Hongtu,Hongtu,CN,12,4228,,,P,PPLA4,0,30.26374,109.90656,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8517689,Shangcunba,Shangcunba,CN,12,4228,,,P,PPLA4,0,30.28208,109.96756,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8517726,Jingyang,Jingyang,CN,12,4228,,,P,PPLA4,0,30.36822,110.00274,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8517770,Guandian,Guandian,CN,12,4228,,,P,PPLA4,0,30.24004,110.04429,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8517854,Dazhiping,Dazhiping,CN,12,4228,,,P,PPLA4,0,30.66943,110.13191,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8517893,Wuyang,Wuyang,CN,12,4228,,,P,PPLA4,0,30.18268,110.16211,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8518000,Majiagou,Majiagou,CN,12,4228,,,P,PPLA4,0,30.29189,110.22227,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8518001,Jinguoping,Jinguoping,CN,12,4228,,,P,PPLA4,0,30.29191,110.2223,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8518180,Shuibuya,Shuibuya,CN,12,4228,,,P,PPLA4,0,30.4427,110.32934,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8518227,Niuzhuang,Niuzhuang,CN,12,4205,,,P,PPLA4,0,30.23951,110.36041,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8518366,Xiqiuwan,Xiqiuwan,CN,12,4228,,,P,PPLA4,0,31.14431,110.44272,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8518436,Meijiahe,Meijiahe,CN,12,4205,,,P,PPLA4,0,30.9194,110.48598,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8518644,Xietan,Xietan,CN,12,4205,,,P,PPLA4,0,31.01105,110.61828,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8518732,Nanyang,Nanyang,CN,12,4205,,,P,PPLA4,0,31.31465,110.6692,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8518767,Guizhou,Guizhou,CN,12,4205,,,P,PPLA4,0,30.99695,110.68975,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8518884,Yanglinqiao,Yanglinqiao,CN,12,4205,,,P,PPLA4,0,30.74911,110.75912,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8518893,Gaoyang,Gaoyang,CN,12,4205,,,P,PPLA4,0,31.23114,110.76201,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8518916,Xiakou,Xiakou,CN,12,4205,,,P,PPLA4,0,31.12064,110.77955,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8518917,Zhouping,Zhouping,CN,12,4205,,,P,PPLA4,0,30.84335,110.77992,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8518987,Huangliang,Huangliang,CN,12,4205,,,P,PPLA4,0,31.26392,110.82559,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8518993,Quyuan,Quyuan,CN,12,4205,,,P,PPLA4,0,30.93575,110.82889,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8518997,Jianyangping,Jianyangping,CN,12,4205,,,P,PPLA4,0,31.13256,110.83103,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8519140,Yazikou,Yazikou,CN,12,4205,,,P,PPLA4,0,30.44597,110.92625,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8519192,Duzhenwan,Duzhenwan,CN,12,4205,,,P,PPLA4,0,30.41467,110.95809,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8519472,Hehua,Hehua,CN,12,4205,,,P,PPLA4,0,31.19212,111.40773,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8519780,Mahe,Mahe,CN,12,4208,,,P,PPLA4,0,31.14137,111.93539,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8521718,Bole,Bole,CN,13,6527,,,P,PPL,235585,44.89334,82.06993,Asia/Shanghai,2025-08-27,true,true,true,true,cities15000
8521719,Alashankou,Alashankou,CN,13,6527,,,P,PPL,8525,45.17018,82.56981,Asia/Shanghai,2024-07-13,false,true,true,true,cities5000
8522841,Changshan,Changshan,CN,08,2312,,,P,PPLA4,0,47.21714,127.38484,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8522845,Xuri,Xuri,CN,08,2307,,,P,PPLA3,0,47.72685,128.89994,Asia/Shanghai,2021-09-20,false,false,true,true,cities1000
8522864,Yingchun,Yingchun,CN,08,2307,,,P,PPLA4,0,47.14503,129.23368,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8522868,Tangwang,Tangwang,CN,08,2308,,,P,PPLA4,0,46.60811,129.74209,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8522885,Jiao,Jiao,CN,08,2308,,,P,PPLA3,0,46.80712,130.31944,Asia/Shanghai,2021-12-16,false,false,true,true,cities1000
8522886,Changqing,Changqing,CN,08,2308,,,P,PPLA4,0,46.80168,130.29017,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8522887,Xigemu,Xigemu,CN,08,2308,,,P,PPLA4,0,46.74757,130.26538,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8522888,Yanjiang,Yanjiang,CN,08,2308,,,P,PPLA4,0,46.7919,130.21044,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8522889,Zhulian,Zhulian,CN,08,2308,,,P,PPLA4,0,46.60099,129.86536,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8522892,Taipingchuan,Taipingchuan,CN,08,2308,,,P,PPLA4,0,46.87224,129.99224,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8522897,Aoqi,Aoqi,CN,08,2308,,,P,PPLA4,0,46.74275,130.09313,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8522898,Xiangyang,Xiangyang,CN,08,2308,,,P,PPLA3,0,46.80554,130.35704,Asia/Shanghai,2021-12-16,false,false,true,true,cities1000
8522900,Ping’an,Ping'an,CN,08,2308,,,P,PPLA4,0,46.877,130.31921,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8522901,Qianjin,Qianjin,CN,08,2308,,,P,PPLA3,0,46.81198,130.36692,Asia/Shanghai,2021-12-16,false,false,true,true,cities1000
8522905,Dongfeng,Dongfeng,CN,08,2308,,,P,PPLA3,0,46.82026,130.39456,Asia/Shanghai,2021-12-16,false,false,true,true,cities1000
8522906,Songjiang,Songjiang,CN,08,2308,,,P,PPLA4,0,46.83443,130.43161,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8522909,Jianguo,Jianguo,CN,08,2308,,,P,PPLA4,0,46.87568,130.54849,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8522914,Qunsheng,Qunsheng,CN,08,2308,,,P,PPLA4,0,46.64892,130.15042,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8522924,Yongfa,Yongfa,CN,08,2308,,,P,PPLA4,0,47.02058,130.23947,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8522953,Jixiang,Jixiang,CN,08,2308,,,P,PPLA4,0,47.03161,130.39025,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8522988,Mingshan,Mingshan,CN,08,2302,,,P,PPLA4,0,48.09659,126.23605,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523193,Xing’an,Xing'an,CN,08,2304,,,P,PPLA3,0,47.25069,130.23159,Asia/Shanghai,2021-12-16,false,false,true,true,cities1000
8523194,Hongqi,Hongqi,CN,08,2304,,,P,PPLA4,0,47.23718,130.19093,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523195,Nanshan,Nanshan,CN,08,2304,,,P,PPLA3,0,47.31284,130.27956,Asia/Shanghai,2021-12-16,false,false,true,true,cities1000
8523220,Gongnong,Gongnong,CN,08,2304,,,P,PPLA3,0,47.31624,130.26732,Asia/Shanghai,2021-12-16,false,false,true,true,cities1000
8523222,Shuyuan,Shuyuan,CN,08,2304,,,P,PPLA4,0,47.33529,130.27044,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523223,Xiangyang,Xiangyang,CN,08,2304,,,P,PPLA3,0,47.34009,130.2862,Asia/Shanghai,2021-12-16,false,false,true,true,cities1000
8523224,Dongshan,Dongshan,CN,08,2304,,,P,PPLA3,0,47.33582,130.30928,Asia/Shanghai,2021-12-16,false,false,true,true,cities1000
8523225,Xingshan,Xingshan,CN,08,2304,,,P,PPLA3,0,47.35554,130.29568,Asia/Shanghai,2021-12-16,false,false,true,true,cities1000
8523226,Dongfanghong,Dongfanghong,CN,08,2304,,,P,PPLA4,0,47.33195,130.3306,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523281,Hebei,Hebei,CN,08,2304,,,P,PPLA4,0,47.55209,130.44889,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523282,Dongming,Dongming,CN,08,2304,,,P,PPLA4,0,47.57476,130.84094,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523285,Huanshan,Huanshan,CN,08,2304,,,P,PPLA4,0,47.72429,130.64607,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523299,Chuangye,Chuangye,CN,08,2308,,,P,PPLA4,0,46.91591,130.64547,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523329,Xinghuo,Xinghuo,CN,08,2308,,,P,PPLA4,0,46.91089,130.6035,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523331,Simajia,Simajia,CN,08,2308,,,P,PPLA4,0,46.77048,130.61723,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523332,Hengtoushan,Hengtoushan,CN,08,2308,,,P,PPLA4,0,46.66895,130.5832,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523339,Fengle,Fengle,CN,08,2305,,,P,PPLA4,0,46.81458,130.86352,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523388,Lishu,Lishu,CN,08,2308,,,P,PPLA4,0,46.2228,130.39951,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523393,Qingfa,Qingfa,CN,08,2308,,,P,PPLA4,0,46.33591,130.11412,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523434,Jiangwan,Jiangwan,CN,08,2301,,,P,PPLA4,0,46.1584,129.60917,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523439,Xiangshun,Xiangshun,CN,08,2301,,,P,PPLA4,0,46.06541,129.12519,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523481,Xinmin,Xinmin,CN,08,2301,,,P,PPLA4,0,46.31904,127.81603,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523611,Huashan,Huashan,CN,08,2301,,,P,PPLA4,0,46.22708,127.366,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523612,Zhendong,Zhendong,CN,08,2301,,,P,PPLA4,0,46.28988,127.50427,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523616,Heishan,Heishan,CN,08,2301,,,P,PPLA4,0,46.44278,127.46973,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523655,Shanhou,Shanhou,CN,08,2301,,,P,PPLA4,0,46.58967,127.40123,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523665,Fengshou,Fengshou,CN,08,2312,,,P,PPLA4,0,46.87508,127.58223,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523667,Ping’an,Ping'an,CN,08,2307,,,P,PPLA4,0,46.94044,127.63992,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523668,Liangli,Liangli,CN,08,2312,,,P,PPLA4,0,46.86423,127.76329,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523669,Xinsheng,Xinsheng,CN,08,2312,,,P,PPLA4,0,46.75928,127.70624,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523670,Jianmin,Jianmin,CN,08,2312,,,P,PPLA4,0,46.76896,127.55349,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523691,Huansheng,Huansheng,CN,08,2312,,,P,PPLA4,0,46.81207,127.32103,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523692,Jiusheng,Jiusheng,CN,08,2312,,,P,PPLA4,0,46.87849,127.38404,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523693,Jubaoshan,Jubaoshan,CN,08,2312,,,P,PPLA4,0,46.64688,127.50602,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523697,Zhifu,Zhifu,CN,08,2312,,,P,PPLA4,0,46.99047,127.40565,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523698,Fazhan,Fazhan,CN,08,2312,,,P,PPLA4,0,47.08637,127.63417,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523742,Nianfeng,Nianfeng,CN,08,2307,,,P,PPLA4,0,46.96332,128.02215,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523801,Wangyang,Wangyang,CN,08,2307,,,P,PPLA4,0,46.9674,127.92095,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523802,Gongnong,Gongnong,CN,08,2307,,,P,PPLA4,0,46.98821,127.99073,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523827,Weiguo,Weiguo,CN,08,2307,,,P,PPLA4,0,46.89425,127.81015,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523909,Jixing,Jixing,CN,08,2309,,,P,PPLA4,0,45.99383,130.42912,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523911,Qiangken,Qiangken,CN,08,2309,,,P,PPLA4,0,45.89235,130.66199,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523912,Qingshan,Qingshan,CN,08,2309,,,P,PPLA4,0,45.82646,130.69164,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523922,Xinxing,Xinxing,CN,08,2309,,,P,PPLA3,0,45.81362,130.92454,Asia/Shanghai,2021-12-16,false,false,true,true,cities1000
8523925,Lanling,Lanling,CN,08,2303,,,P,PPLA4,0,45.29508,130.7006,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523926,Didaohe,Didaohe,CN,08,2303,,,P,PPLA4,0,45.35044,130.84215,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523928,Hongqi,Hongqi,CN,08,2309,,,P,PPLA4,0,45.81011,130.86922,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523929,Wanbaohe,Wanbaohe,CN,08,2309,,,P,PPLA4,0,45.77598,130.96855,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523930,Hongqi,Hongqi,CN,08,2303,,,P,PPLA4,0,45.21244,130.92488,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523954,Jiguan,Jiguan,CN,08,2303,,,P,PPLA3,0,45.30275,130.97412,Asia/Shanghai,2021-11-11,false,false,true,true,cities1000
8523967,Hongxing,Hongxing,CN,08,2303,,,P,PPLA4,0,45.27428,130.96036,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523968,Xijiao,Xijiao,CN,08,2303,,,P,PPLA4,0,45.31961,130.94677,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523982,Xingyuan,Xingyuan,CN,08,2310,,,P,PPLA4,0,44.59267,130.327,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523985,Hexi,Hexi,CN,08,2310,,,P,PPLA4,0,44.92694,130.48279,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8523986,Fulu,Fulu,CN,08,2310,,,P,PPLA4,0,44.93563,130.5814,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8524084,Yihantong,Yihantong,CN,08,2301,,,P,PPLA4,0,45.87628,128.89609,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8524087,Baoxing,Baoxing,CN,08,2301,,,P,PPLA4,0,45.75272,128.76149,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8524088,Songnan,Songnan,CN,08,2301,,,P,PPLA4,0,45.87679,128.8005,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
8524303,Bayanbaogede,Bayanbaogede,CN,20,1529,,,P,PPLA4,0,41.23155,100.47765,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
