administrative_code,name,admin_area,city_level,geonames_id,longitude,latitude
16209,小矢部市,富山県,municipal_city,1853505,136.854990,36.663490
16210,南砺市,富山県,municipal_city,7391183,136.914300,36.452600
16211,射水市,富山県,municipal_city,1861653,137.087840,36.729390
17201,金沢市,石川県,municipal_city,1860240,136.708360,36.519190
17202,七尾市,石川県,municipal_city,7467879,136.928600,37.078440
17203,小松市,石川県,municipal_city,1858904,136.498410,36.311060
17204,輪島市,石川県,municipal_city,1848973,136.887570,37.337530
17205,珠洲市,石川県,municipal_city,1851337,137.225870,37.455330
17206,加賀市,石川県,municipal_city,1860845,136.379630,36.255030
17207,羽咋市,石川県,municipal_city,1863340,136.816260,36.911360
17209,かほく市,石川県,municipal_city,7467880,136.732730,36.743650
17210,白山市,石川県,municipal_city,7467881,136.669660,36.275580
17211,能美市,石川県,municipal_city,7467882,136.544560,36.435930
17212,野々市市,石川県,municipal_city,1854977,136.605890,36.522880
18201,福井市,福井県,municipal_city,1863982,136.216670,36.066670
18202,敦賀市,福井県,municipal_city,1849587,136.080680,35.637300
18204,小浜市,福井県,municipal_city,1854843,135.700000,35.450000
18205,大野市,福井県,municipal_city,7467384,136.616960,35.908370
18206,勝山市,福井県,municipal_city,1859762,136.521780,36.084400
18207,鯖江市,福井県,municipal_city,8304246,136.218350,35.959320
18208,あわら市,福井県,municipal_city,7467385,136.251540,36.227770
18209,越前市,福井県,municipal_city,7467386,136.177230,35.889460
18210,坂井市,福井県,municipal_city,7467387,136.255440,36.164060
19201,甲府市,山梨県,municipal_city,1859096,138.612610,35.696060
19202,富士吉田市,山梨県,municipal_city,1864076,138.793680,35.439150
19204,都留市,山梨県,municipal_city,1849556,138.914890,35.536600
19205,山梨市,山梨県,municipal_city,1848648,138.697430,35.796910
19206,大月市,山梨県,municipal_city,1853562,138.919930,35.642850
19207,韮崎市,山梨県,municipal_city,1855362,138.412000,35.717720
19208,南アルプス市,山梨県,municipal_city,7415914,138.354130,35.650650
19209,北杜市,山梨県,municipal_city,7415915,138.393750,35.837170
19210,甲斐市,山梨県,municipal_city,9062326,138.518710,35.716270
19211,笛吹市,山梨県,municipal_city,7415916,138.680670,35.599550
19212,上野原市,山梨県,municipal_city,1849406,139.050000,35.650000
19213,甲州市,山梨県,municipal_city,7415917,138.791780,35.726490
19214,中央市,山梨県,municipal_city,7415926,138.541100,35.584180
20201,長野市,長野県,municipal_city,1856209,138.116940,36.652570
20202,松本市,長野県,municipal_city,1857516,137.814190,36.204180
20203,上田市,長野県,municipal_city,1849427,138.241860,36.383520
20204,岡谷市,長野県,municipal_city,1854378,138.048050,36.079170
20205,飯田市,長野県,municipal_city,1861858,137.893810,35.422870
20206,諏訪市,長野県,municipal_city,1851362,138.113570,36.028990
20207,須坂市,長野県,municipal_city,1851356,138.316670,36.650000
20208,小諸市,長野県,municipal_city,1858856,138.435030,36.339050
20209,伊那市,長野県,municipal_city,1861606,138.074020,35.790790
20210,駒ヶ根市,長野県,municipal_city,1858938,137.947830,35.727700
20211,中野市,長野県,municipal_city,1855829,138.347170,36.769400
20212,大町市,長野県,municipal_city,1854184,137.750000,36.550000
20213,飯山市,長野県,municipal_city,1861837,138.383450,36.912490
20214,茅野市,長野県,municipal_city,1864555,138.246680,36.025220
20215,塩尻市,長野県,municipal_city,1852001,137.933330,36.083330
20217,佐久市,長野県,municipal_city,1853055,138.445290,36.215770
20218,千曲市,長野県,municipal_city,7417078,138.123520,36.506240
20219,東御市,長野県,municipal_city,7417079,138.368660,36.373870
20220,安曇野市,長野県,municipal_city,10629642,137.839880,36.327160
21201,岐阜市,岐阜県,municipal_city,1863639,136.764700,35.448260
21202,大垣市,岐阜県,municipal_city,1854700,136.601890,35.364850
21203,高山市,岐阜県,municipal_city,1850890,137.285850,36.131810
21204,多治見市,岐阜県,municipal_city,1851192,137.112580,35.334010
21205,関市,岐阜県,municipal_city,1852765,136.916670,35.483330
21206,中津川市,岐阜県,municipal_city,1855750,137.474330,35.566560
21207,美濃市,岐阜県,municipal_city,7419033,136.901200,35.578920
21208,瑞浪市,岐阜県,municipal_city,1856666,137.273600,35.389350
21209,羽島市,岐阜県,municipal_city,1863084,136.701610,35.307400
21210,恵那市,岐阜県,municipal_city,1864208,137.418100,35.447220
21211,美濃加茂市,岐阜県,municipal_city,1857051,137.026580,35.483860
21212,土岐市,岐阜県,municipal_city,1850200,137.207480,35.324180
21213,各務原市,岐阜県,municipal_city,1860734,136.878290,35.402830
21214,可児市,岐阜県,municipal_city,1860193,137.066020,35.405890
21215,山県市,岐阜県,municipal_city,7419036,136.743110,35.598920
21216,瑞穂市,岐阜県,municipal_city,7419034,136.670220,35.396630
21217,飛騨市,岐阜県,municipal_city,7419032,137.205680,36.332720
21218,本巣市,岐阜県,municipal_city,7419035,136.619910,35.655530
21219,郡上市,岐阜県,municipal_city,7419031,136.945610,35.832980
21220,下呂市,岐阜県,municipal_city,1863645,137.250000,35.750000
21221,海津市,岐阜県,municipal_city,1860766,136.624430,35.213810
22100,静岡市,静岡県,municipal_city,1851714,138.314260,35.201640
22130,浜松市,静岡県,municipal_city,1863288,137.807330,34.953750
22203,沼津市,静岡県,municipal_city,1854900,138.866670,35.094910
22205,熱海市,静岡県,municipal_city,1864943,139.063570,35.089570
22206,三島市,静岡県,municipal_city,1856971,138.948820,35.139400
22207,富士宮市,静岡県,municipal_city,1864104,138.623750,35.317530
22208,伊東市,静岡県,municipal_city,8301106,139.087250,34.935630
22209,島田市,静岡県,municipal_city,7418322,138.126620,34.912200
22210,富士市,静岡県,municipal_city,1864089,138.699050,35.201060
22211,磐田市,静岡県,municipal_city,1861167,137.850430,34.744510
22212,焼津市,静岡県,municipal_city,1848772,138.301270,34.840080
22213,掛川市,静岡県,municipal_city,8301107,138.018970,34.779930
22214,藤枝市,静岡県,municipal_city,1864131,138.233790,34.919560
22215,御殿場市,静岡県,municipal_city,1863526,138.879020,35.298930
22216,袋井市,静岡県,municipal_city,1863944,137.928050,34.741750
22219,下田市,静岡県,municipal_city,1852349,138.921480,34.708790
22220,裾野市,静岡県,municipal_city,1851376,138.877340,35.225510
22221,湖西市,静岡県,municipal_city,8301108,137.516430,34.730920
22222,伊豆市,静岡県,municipal_city,9036693,138.925850,34.922010
22223,御前崎市,静岡県,municipal_city,1854181,138.216670,34.600000
22224,菊川市,静岡県,municipal_city,1859485,138.100000,34.750000
22225,伊豆の国市,静岡県,municipal_city,7418320,138.972950,35.037990
22226,牧之原市,静岡県,municipal_city,7418321,138.185670,34.732260
23100,名古屋市,愛知県,municipal_city,1856053,136.906410,35.181470
23201,豊橋市,愛知県,municipal_city,7369802,137.407140,34.740500
23202,岡崎市,愛知県,municipal_city,1854373,137.257830,34.952450
23203,一宮市,愛知県,municipal_city,1861940,136.792370,35.310370
23204,瀬戸市,愛知県,municipal_city,1852647,137.084140,35.223400
23205,半田市,愛知県,municipal_city,1863204,136.926600,34.899030
23206,春日井市,愛知県,municipal_city,1859890,136.972260,35.247620
23207,豊川市,愛知県,municipal_city,1849840,137.361750,34.850320
23208,津島市,愛知県,municipal_city,1849535,136.741680,35.177180
23209,碧南市,愛知県,municipal_city,1862911,136.991550,34.879550
23210,刈谷市,愛知県,municipal_city,1860033,137.001660,35.010980
23211,豊田市,愛知県,municipal_city,1849809,137.150000,35.087000
23212,安城市,愛知県,municipal_city,1865293,137.071650,34.943410
23213,西尾市,愛知県,municipal_city,1855183,137.054330,34.862230
23214,蒲郡市,愛知県,municipal_city,1863692,137.227520,34.827590
23215,犬山市,愛知県,municipal_city,1861527,136.980720,35.362320
23216,常滑市,愛知県,municipal_city,1850183,136.852990,34.889290
23217,江南市,愛知県,municipal_city,1858832,136.870770,35.331370
23219,小牧市,愛知県,municipal_city,1858921,136.911960,35.291030
23220,稲沢市,愛知県,municipal_city,1861601,136.779790,35.248140
